Date	Time	u_ref	t_ref	d_ref	precip	Qpar	t_canopy	d_canopy	p_atm	CO2_atm	Ts0	Tsurf	Troot	Zw	xylemScalar	NEEobs	Ec
2012002	11.5	1.8	4.1	0.611019985	0	1118.112	4.1	0.611019985	81	390	4.1	4.305810224	4.991252315	10	1	-999	-999
2012002	12	1.3	4.8	0.637756884	0	1151.856	4.8	0.637756884	81	390	4.8	4.634705224	4.984024074	10	1	-999	-999
2012002	12.5	1.9	5.15	0.61788207	0	1155.504	5.15	0.61788207	81	390	5.15	4.799152724	4.976870139	10	1	-999	-999
2012002	13	1.7	5.45	0.629257403	0	1128.144	5.45	0.629257403	81	390	5.45	4.940107724	4.969884606	10	1	-999	-999
2012002	13.5	1.9	6.2	0.658507577	0	1071.6	6.2	0.658507577	81	390	6.2	5.292495224	4.962963194	10	1	-999	-999
2012002	14	3.25	6.5	0.665977651	0	983.136	6.5	0.665977651	81	390	6.5	5.433450224	4.956034954	10	1	-999	-999
2012002	14.5	3.15	6.7	0.683284221	0	864.576	6.7	0.683284221	81	390	6.7	5.527420224	4.949277546	10	1	-999	-999
2012002	15	3.1	6.55	0.66341261	0	715.92	6.55	0.66341261	81	390	6.55	5.456942724	4.942896412	10	1	-999	-999
2012002	15.5	2.9	6.05	0.61704982	0	538.08	6.05	0.61704982	81	390	6.05	5.222017724	4.936603125	10	1	-999	-999
2012002	16	1.8	5.6	0.583176139	0	343.824	5.6	0.583176139	81	390	5.6	5.010585224	4.930443634	10	1	-999	-999
2012002	16.5	1.25	4.95	0.543961592	0	143.184	4.95	0.543961592	81	390	4.95	4.705182724	4.92434375	10	1	-999	-999
2012002	17	1.5	3.65	0.440975978	0	13.68	3.65	0.440975978	81	390	3.65	4.094377724	4.918258102	10	1	-999	-999
2012002	17.5	1.4	2.75	0.369987096	0	-0.912	2.75	0.369987096	81	390	2.75	3.671512724	4.912116551	10	1	-999	-999
2012002	18	1.1	2.85	0.368635142	0	0	2.85	0.368635142	81	390	2.85	3.718497724	4.906309838	10	1	-999	-999
2012002	18.5	5	3.1	0.385498394	0	0	3.1	0.385498394	81	390	3.1	3.835960224	4.900624537	10	1	-999	-999
2012002	19	5	3.05	0.391699752	0	0	3.05	0.391699752	81	390	3.05	3.812467724	4.894455208	10	1	-999	-999
2012002	19.5	1.85	2.65	0.389331244	0	0	2.65	0.389331244	81	390	2.65	3.624527724	4.887977546	10	1	-999	-999
2012002	20	2.8	2.35	0.385689286	0	0	2.35	0.385689286	81	390	2.35	3.483572724	4.881646528	10	1	-999	-999
2012002	20.5	3.5	2.25	0.386816545	0	0	2.25	0.386816545	81	390	2.25	3.436587724	4.875079514	10	1	-999	-999
2012002	21	4.05	2.2	0.389121512	0	0	2.2	0.389121512	81	390	2.2	3.413095224	4.868730556	10	1	-999	-999
2012002	21.5	3.2	1.6	0.368086013	0	0	1.6	0.368086013	81	390	1.6	3.131185224	4.862448611	10	1	-999	-999
2012002	22	3.2	1.9	0.388803203	0	0	1.9	0.388803203	81	390	1.9	3.272140224	4.856179167	10	1	-999	-999
2012002	22.5	3.2	2.3	0.419767608	0	0	2.3	0.419767608	81	390	2.3	3.460080224	4.850138079	10	1	-999	-999
