Year,DOY,TIMESTAMP,AirTemp_C,RH_fraction,Vap_Press_kPa,HrlySolRad_kJ_m^2_min^1,WindSpeed_m_s^1,WindDir_Deg,WindDir_STDD_Deg,Rain-Tot,SoilTemp_5cm_C,SoilTemp_15cm_C,HWG_maxspeed_m_s^1,HWG_time,HWG_Dir,BaPress_kPa,ETr,ETo,ETr-Daily,ETo-Daily,Rain-Daily
2013,194,7/13/13 22:00,18.050,0.891,1.843,0.000,2.09,354.60,19.82,0,23.38,23.26,3.95,1262,349.70,86.1575,0.014,0.010,,,
2013,194,7/13/13 23:00,17.590,0.915,1.839,0.000,2.19,313.10,11.55,0,23.05,23.03,4.18,1378,309.10,86.0833,0.011,0.007,,,
2013,195,7/14/13 0:00,17.680,0.902,1.824,0.000,2.78,286.20,12.21,0,22.72,22.81,4.78,1389,277.30,86.0224,0.015,0.010,,,
2013,195,7/14/13 1:00,17.700,0.907,1.836,0.000,3.29,277.80,11.14,0,22.40,22.59,5.38,56,248.70,85.9143,0.015,0.011,5.64,4.90,0
2013,195,7/14/13 2:00,16.740,0.966,1.839,0.000,3.18,277.20,10.50,0.762,22.06,22.36,4.78,70,268.70,85.8503,0.005,0.003,,,
2013,195,7/14/13 3:00,16.260,0.976,1.804,0.000,1.54,315.20,43.25,0,21.55,22.04,3.95,131,280.20,85.8642,0.001,0.000,,,
2013,195,7/14/13 4:00,15.720,0.980,1.749,0.000,0.82,110.70,12.73,0,21.23,21.73,2.15,240,118.30,85.9378,0.000,-0.001,,,
2013,195,7/14/13 5:00,15.480,0.981,1.726,0.082,1.06,49.93,11.28,0,20.99,21.48,2.75,251,102.70,85.9865,0.001,0.000,,,
2013,195,7/14/13 6:00,15.630,0.982,1.743,4.820,1.16,317.10,13.32,0.254,20.77,21.26,2.90,352,305.90,85.9942,0.053,0.052,,,
2013,195,7/14/13 7:00,17.580,0.957,1.922,15.590,1.44,318.50,15.38,0,20.65,21.06,2.60,362,301.60,86.0242,0.146,0.143,,,
2013,195,7/14/13 8:00,20.560,0.752,1.817,26.160,3.70,348.30,21.85,0,20.81,20.90,6.95,469,16.59,86.0712,0.342,0.296,,,
2013,195,7/14/13 9:00,22.110,0.682,1.813,29.570,4.95,20.44,23.41,0,21.18,20.87,9.05,533,44.59,86.1814,0.452,0.374,,,
2013,195,7/14/13 10:00,21.180,0.728,1.829,21.490,5.33,38.18,13.01,0,21.45,20.95,8.15,581,31.98,86.2735,0.360,0.291,,,
2013,195,7/14/13 11:00,22.020,0.707,1.868,35.230,3.85,13.53,20.71,0,21.54,21.06,7.93,605,29.92,86.2900,0.489,0.431,,,
2013,195,7/14/13 12:00,23.700,0.660,1.934,40.080,2.80,37.95,25.65,0,22.01,21.17,5.90,715,78.13,86.2517,0.564,0.510,,,
2013,195,7/14/13 13:00,23.510,0.710,2.057,44.950,3.34,54.22,16.92,0,22.60,21.41,5.38,774,36.86,86.2346,0.599,0.547,,,
2013,195,7/14/13 14:00,24.350,0.683,2.082,48.250,3.07,53.47,20.87,0,23.13,21.70,5.45,788,72.47,86.2007,0.649,0.595,,,
2013,195,7/14/13 15:00,25.430,0.626,2.034,44.780,1.89,27.12,37.49,0,23.68,22.02,4.78,843,71.32,86.1220,0.616,0.572,,,
2013,195,7/14/13 16:00,25.950,0.598,2.002,32.720,2.17,24.07,19.28,0,24.17,22.37,4.10,943,61.56,86.0559,0.495,0.440,,,
2013,195,7/14/13 17:00,25.850,0.606,2.017,25.850,2.81,36.33,17.51,0,24.40,22.70,5.08,1014,47.23,86.0282,0.427,0.360,,,
2013,195,7/14/13 18:00,25.130,0.611,1.949,14.820,3.32,57.10,13.29,0,24.35,22.95,5.38,1020,50.90,86.0357,0.315,0.239,,,
2013,195,7/14/13 19:00,23.940,0.678,2.015,2.359,1.70,53.84,13.01,0,24.10,23.07,4.78,1120,66.90,86.0662,0.048,0.031,,,
2013,195,7/14/13 20:00,23.070,0.706,1.988,0.474,3.66,83.60,12.32,0,23.79,23.07,6.73,1193,113.00,86.1041,0.056,0.036,,,
2013,195,7/14/13 21:00,21.050,0.804,2.004,0.000,2.57,98.50,10.31,0,23.46,23.01,5.45,1202,110.80,86.1399,0.021,0.007,,,
2013,195,7/14/13 22:00,19.970,0.870,2.030,0.000,0.41,92.30,7.11,0,23.14,22.89,3.58,1318,108.60,86.1774,-0.018,-0.023,,,
2013,195,7/14/13 23:00,20.290,0.857,2.038,0.000,1.82,91.80,9.15,0,22.88,22.73,3.58,1322,84.50,86.2407,0.005,-0.005,,,
2013,196,7/15/13 0:00,19.800,0.885,2.043,0.000,1.63,79.18,9.19,0,22.68,22.59,3.05,1385,92.60,86.2350,-0.001,-0.009,,,
2013,196,7/15/13 1:00,19.150,0.927,2.055,0.000,1.65,68.93,9.93,0,22.48,22.45,2.98,39,81.80,86.1921,-0.006,-0.013,5.82,4.44,0
2013,196,7/15/13 2:00,19.070,0.927,2.045,0.000,1.15,75.35,8.91,0,22.28,22.32,3.50,73,73.43,86.1846,-0.010,-0.016,,,
2013,196,7/15/13 3:00,18.920,0.929,2.030,0.000,1.11,112.50,8.70,0,22.08,22.18,3.95,164,96.60,86.1510,-0.011,-0.017,,,
2013,196,7/15/13 4:00,18.750,0.911,1.970,0.000,1.56,106.90,9.29,0,21.92,22.04,2.68,180,101.30,86.1476,-0.005,-0.012,,,
2013,196,7/15/13 5:00,18.600,0.926,1.982,0.101,1.61,87.40,11.31,0,21.79,21.92,3.05,247,111.90,86.1442,-0.006,-0.012,,,
2013,196,7/15/13 6:00,18.610,0.938,2.010,1.175,1.61,97.40,11.07,0,21.65,21.80,3.95,351,112.30,86.1477,-0.001,-0.005,,,
2013,196,7/15/13 7:00,19.160,0.879,1.950,6.499,2.50,118.40,11.24,0,21.55,21.69,4.18,366,122.30,86.1713,0.103,0.087,,,
2013,196,7/15/13 8:00,20.240,0.812,1.926,16.170,1.72,156.10,18.93,0,21.54,21.59,3.65,421,110.50,86.1766,0.211,0.193,,,
2013,196,7/15/13 9:00,21.600,0.753,1.941,29.450,2.44,142.80,19.92,0,21.76,21.53,4.33,513,133.50,86.1677,0.382,0.349,,,
2013,196,7/15/13 10:00,22.980,0.677,1.899,28.900,1.83,125.10,25.39,0,22.21,21.57,5.08,589,113.20,86.1414,0.407,0.372,,,
2013,196,7/15/13 11:00,23.460,0.655,1.892,20.670,2.37,116.10,27.43,0,22.66,21.72,5.23,658,138.40,86.1208,0.349,0.301,,,
2013,196,7/15/13 12:00,24.190,0.650,2.012,14.220,2.24,84.10,17.12,0,22.85,21.91,4.93,669,122.10,86.0945,0.275,0.230,,,
2013,196,7/15/13 13:00,24.670,0.624,1.971,19.620,4.91,129.80,13.77,0,22.87,22.05,8.53,777,150.10,86.0567,0.430,0.334,,,
2013,196,7/15/13 14:00,24.660,0.532,1.651,22.940,5.49,148.80,12.49,0,22.83,22.12,8.37,839,166.60,86.0182,0.542,0.408,,,
2013,196,7/15/13 15:00,26.010,0.463,1.557,37.480,5.42,147.00,13.12,0,22.84,22.13,8.68,855,157.50,85.9580,0.732,0.575,,,
2013,196,7/15/13 16:00,26.120,0.407,1.380,22.870,4.62,140.10,12.78,0,23.01,22.17,7.93,905,127.20,85.9217,0.590,0.435,,,
2013,196,7/15/13 17:00,26.280,0.360,1.228,18.450,4.50,142.90,11.55,0,23.01,22.22,6.88,1018,134.90,85.8798,0.560,0.395,,,
2013,196,7/15/13 18:00,25.500,0.349,1.137,9.850,4.83,144.10,9.75,0,22.88,22.24,7.78,1030,155.20,85.8566,0.492,0.317,,,
2013,196,7/15/13 19:00,24.310,0.380,1.154,4.315,4.34,141.70,9.07,0,22.63,22.20,7.03,1096,144.10,85.8875,0.371,0.222,,,
2013,196,7/15/13 20:00,22.030,0.452,1.195,0.243,3.27,133.20,10.06,0,22.28,22.11,4.85,1143,146.30,85.9423,0.106,0.076,,,
2013,196,7/15/13 21:00,20.570,0.500,1.211,0.000,3.87,137.50,8.78,0,21.91,21.96,5.68,1210,138.00,85.9939,0.097,0.071,,,
2013,196,7/15/13 22:00,19.100,0.526,1.161,0.000,3.05,140.80,9.35,0,21.55,21.78,5.53,1302,146.20,86.0641,0.077,0.054,,,
2013,196,7/15/13 23:00,18.150,0.535,1.113,0.000,3.45,138.50,9.47,0,21.21,21.57,7.25,1367,146.30,86.0902,0.076,0.055,,,
2013,197,7/16/13 0:00,17.400,0.588,1.165,0.000,2.82,140.00,10.39,0,20.87,21.36,5.83,1384,147.10,86.0902,0.059,0.041,,,
2013,197,7/16/13 1:00,16.070,0.666,1.215,0.000,1.52,142.20,12.24,0,20.56,21.14,4.03,20,146.30,86.0891,0.029,0.015,9.81,7.55,0
2013,197,7/16/13 2:00,15.880,0.675,1.216,0.000,0.64,136.60,16.13,0,20.28,20.92,2.90,119,73.20,86.0709,0.009,0.000,,,
2013,197,7/16/13 3:00,13.270,0.833,1.269,0.000,1.42,49.59,11.40,0,20.00,20.70,2.83,127,80.60,86.0550,0.008,0.002,,,
2013,197,7/16/13 4:00,12.380,0.878,1.262,0.000,1.15,33.90,10.08,0,19.73,20.50,1.85,196,46.88,86.0275,0.002,-0.003,,,
2013,197,7/16/13 5:00,12.830,0.853,1.262,0.228,1.26,61.47,12.88,0,19.48,20.29,2.60,243,51.88,86.0256,0.006,0.001,,,
2013,197,7/16/13 6:00,13.670,0.851,1.331,5.855,1.38,47.77,13.53,0,19.25,20.08,2.30,355,73.10,86.0518,0.069,0.059,,,
2013,197,7/16/13 7:00,16.390,0.744,1.385,15.790,1.66,96.80,13.26,0,19.13,19.88,2.83,403,81.80,86.0840,0.178,0.156,,,
2013,197,7/16/13 8:00,18.670,0.631,1.356,26.100,1.34,134.30,19.98,0,19.24,19.73,2.90,422,111.20,86.1129,0.314,0.287,,,
2013,197,7/16/13 9:00,20.850,0.550,1.351,36.150,1.84,127.40,25.04,0,19.68,19.69,4.18,485,142.60,86.1336,0.476,0.429,,,
2013,197,7/16/13 10:00,23.330,0.443,1.266,45.070,3.07,147.30,25.28,0,20.39,19.79,7.40,588,148.00,86.1211,0.679,0.583,,,
2013,197,7/16/13 11:00,25.210,0.343,1.101,51.570,5.31,137.80,13.91,0,21.13,20.05,9.80,632,162.40,86.0995,0.920,0.735,,,
2013,197,7/16/13 12:00,26.190,0.318,1.082,54.960,5.46,138.10,13.38,0,21.66,20.36,8.97,681,148.10,86.0630,0.999,0.799,,,
2013,197,7/16/13 13:00,27.020,0.315,1.124,55.030,5.30,136.10,18.78,0,22.15,20.66,8.60,746,175.70,86.0462,1.014,0.813,,,
2013,197,7/16/13 14:00,27.540,0.309,1.138,51.930,5.41,132.00,15.67,0,22.56,20.97,8.45,792,142.40,86.0229,1.001,0.792,,,
2013,197,7/16/13 15:00,27.800,0.302,1.130,45.760,5.59,136.40,14.96,0,22.81,21.24,9.05,861,107.80,86.0081,0.954,0.735,,,
2013,197,7/16/13 16:00,27.830,0.301,1.128,37.220,5.57,139.20,13.38,0,22.91,21.47,8.60,931,142.20,86.0009,0.862,0.642,,,
2013,197,7/16/13 17:00,27.560,0.291,1.072,27.410,5.55,137.40,12.98,0,22.86,21.62,9.20,1017,131.80,86.0015,0.757,0.535,,,
2013,197,7/16/13 18:00,26.900,0.311,1.102,17.050,6.14,129.40,12.36,0,22.66,21.69,8.68,1069,117.90,85.9993,0.660,0.430,,,
2013,197,7/16/13 19:00,25.460,0.342,1.113,6.832,6.16,134.00,10.33,0,22.34,21.69,10.48,1103,137.60,86.0174,0.510,0.297,,,
2013,197,7/16/13 20:00,23.340,0.411,1.176,0.361,4.31,128.60,11.12,0,21.96,21.61,7.33,1142,134.80,86.0817,0.125,0.087,,,
2013,197,7/16/13 21:00,21.480,0.502,1.285,0.000,4.32,126.00,11.36,0,21.61,21.49,7.55,1258,146.10,86.1874,0.095,0.064,,,
2013,197,7/16/13 22:00,20.590,0.639,1.547,0.000,5.45,135.20,10.95,0,21.28,21.33,8.00,1270,127.40,86.2640,0.071,0.050,,,
2013,197,7/16/13 23:00,19.290,0.725,1.619,0.000,4.10,135.10,11.12,0,21.02,21.16,6.20,1374,119.70,86.3155,0.041,0.024,,,
2013,198,7/17/13 0:00,18.480,0.772,1.641,0.000,4.21,128.20,10.96,0,20.80,21.00,6.58,1393,128.80,86.3196,0.031,0.017,,,
2013,198,7/17/13 1:00,17.810,0.804,1.639,0.000,3.71,128.40,11.29,0,20.58,20.85,5.83,3,141.20,86.2860,0.022,0.009,9.75,7.58,0
2013,198,7/17/13 2:00,16.810,0.834,1.595,0.000,1.80,116.50,10.01,0,20.38,20.70,3.95,60,125.80,86.2658,0.001,-0.010,,,
2013,198,7/17/13 3:00,16.310,0.835,1.546,0.000,1.94,118.40,10.80,0,20.17,20.55,3.20,131,130.80,86.2406,0.003,-0.009,,,
2013,198,7/17/13 4:00,15.710,0.859,1.532,0.000,1.95,110.50,10.04,0,19.96,20.40,3.13,221,112.10,86.2166,0.000,-0.011,,,
2013,198,7/17/13 5:00,14.860,0.896,1.513,0.223,1.76,75.42,15.64,0,19.76,20.25,3.20,286,86.00,86.2191,-0.005,-0.014,,,
2013,198,7/17/13 6:00,15.530,0.874,1.541,5.906,2.13,88.70,10.74,0,19.56,20.10,3.05,336,82.50,86.2341,0.053,0.039,,,
2013,198,7/17/13 7:00,17.660,0.794,1.602,15.820,3.22,118.10,10.79,0,19.44,19.94,4.93,400,116.10,86.2682,0.195,0.163,,,
2013,198,7/17/13 8:00,20.030,0.686,1.604,26.210,2.61,141.10,17.23,0,19.51,19.81,4.33,423,130.90,86.2802,0.344,0.300,,,
2013,198,7/17/13 9:00,22.240,0.583,1.562,36.030,3.21,136.60,18.68,0,19.90,19.78,6.13,538,142.40,86.2703,0.520,0.447,,,
2013,198,7/17/13 10:00,24.220,0.496,1.498,44.690,3.54,167.20,21.00,0,20.47,19.88,7.63,543,135.10,86.2590,0.685,0.586,,,
2013,198,7/17/13 11:00,25.900,0.457,1.524,51.060,2.59,141.20,37.07,0,21.24,20.08,6.80,649,142.80,86.2280,0.763,0.678,,,
2013,198,7/17/13 12:00,27.760,0.395,1.470,54.500,2.97,154.90,40.25,0,22.13,20.42,8.68,697,135.90,86.1673,0.871,0.759,,,
2013,198,7/17/13 13:00,29.260,0.337,1.368,54.740,2.98,180.60,34.78,0,22.96,20.83,6.95,763,202.00,86.0816,0.918,0.791,,,
2013,198,7/17/13 14:00,30.140,0.300,1.283,51.810,5.08,126.10,16.57,0,23.62,21.30,8.75,825,128.70,86.0097,1.044,0.829,,,
2013,198,7/17/13 15:00,30.820,0.272,1.209,45.650,4.86,132.30,16.07,0,23.78,21.69,7.40,885,98.40,85.9490,0.988,0.769,,,
2013,198,7/17/13 16:00,31.140,0.259,1.174,37.300,4.76,125.50,14.87,0,23.80,21.96,6.95,910,108.10,85.9047,0.896,0.674,,,
2013,198,7/17/13 17:00,31.180,0.246,1.115,27.560,5.28,136.10,12.24,0,23.69,22.13,8.00,981,160.00,85.8390,0.831,0.584,,,
2013,198,7/17/13 18:00,30.550,0.240,1.050,16.900,5.34,140.20,10.41,0,23.47,22.22,9.12,1042,151.90,85.7925,0.710,0.461,,,
2013,198,7/17/13 19:00,29.160,0.265,1.070,6.449,4.18,143.60,9.36,0,23.15,22.23,6.80,1137,145.80,85.8033,0.455,0.263,,,
2013,198,7/17/13 20:00,27.010,0.305,1.085,0.195,3.85,143.70,9.21,0,22.79,22.17,6.88,1156,144.10,85.8264,0.163,0.108,,,
2013,198,7/17/13 21:00,24.380,0.407,1.241,0.000,3.01,127.40,11.21,0,22.42,22.06,5.90,1243,149.60,85.8926,0.105,0.063,,,
2013,198,7/17/13 22:00,23.430,0.466,1.343,0.000,3.39,130.30,10.87,0,22.06,21.90,5.98,1279,153.20,85.9423,0.097,0.061,,,
2013,198,7/17/13 23:00,21.620,0.537,1.387,0.000,2.53,115.30,10.99,0,21.75,21.74,4.40,1342,115.20,85.9452,0.062,0.032,,,
2013,199,7/18/13 0:00,19.540,0.628,1.425,0.000,1.79,88.00,9.34,0,21.46,21.57,2.98,1380,114.20,85.9350,0.029,0.007,,,
2013,199,7/18/13 1:00,18.020,0.703,1.449,0.000,1.46,61.37,10.60,0,21.17,21.39,2.45,0,44.08,85.9211,0.011,-0.005,7.26,5.98,3
2013,199,7/18/13 2:00,17.000,0.747,1.445,0.000,1.52,57.90,13.80,0,20.90,21.22,2.68,78,73.19,85.8875,0.007,-0.007,,,
2013,199,7/18/13 3:00,16.400,0.768,1.431,0.000,1.37,62.95,16.33,0,20.65,21.04,2.60,150,95.40,85.8628,0.002,-0.011,,,
2013,199,7/18/13 4:00,15.470,0.817,1.435,0.000,0.91,21.84,15.84,0,20.40,20.86,2.15,190,63.04,85.8517,-0.011,-0.021,,,
2013,199,7/18/13 5:00,14.660,0.862,1.437,0.213,1.23,0.07,14.42,0,20.16,20.68,2.23,280,6.89,85.8759,-0.008,-0.016,,,
2013,199,7/18/13 6:00,15.760,0.834,1.492,5.597,1.12,358.00,12.94,0,19.94,20.50,2.38,349,0.02,85.9065,0.043,0.033,,,
2013,199,7/18/13 7:00,18.910,0.724,1.579,14.780,1.01,23.76,15.73,0,19.83,20.32,2.23,368,19.21,85.9374,0.170,0.154,,,
2013,199,7/18/13 8:00,21.670,0.619,1.602,25.560,0.35,24.59,29.38,0,19.99,20.19,1.93,477,47.99,85.9629,0.297,0.288,,,
2013,199,7/18/13 9:00,23.750,0.578,1.699,35.550,0.70,223.90,29.72,0,20.48,20.19,2.30,503,258.90,85.9694,0.452,0.433,,,
2013,199,7/18/13 10:00,26.490,0.489,1.688,44.280,0.71,128.80,33.86,0,21.27,20.34,2.98,597,71.41,85.9448,0.594,0.569,,,
2013,199,7/18/13 11:00,28.540,0.420,1.636,50.690,1.58,88.00,23.58,0,22.22,20.65,3.50,648,93.40,85.8931,0.753,0.691,,,
2013,199,7/18/13 12:00,30.760,0.335,1.485,53.950,2.07,105.10,27.71,0,23.13,21.09,4.70,714,125.90,85.8226,0.871,0.776,,,
2013,199,7/18/13 13:00,32.270,0.298,1.436,54.210,3.12,87.70,21.34,0,23.92,21.56,6.80,747,80.10,85.7368,0.983,0.834,,,
2013,199,7/18/13 14:00,33.100,0.279,1.411,52.680,3.15,74.21,21.00,0,24.40,22.02,5.98,804,92.60,85.6885,0.983,0.826,,,
2013,199,7/18/13 15:00,32.710,0.276,1.363,29.020,3.07,53.17,42.36,0,24.69,22.40,7.78,896,280.40,85.6682,0.703,0.549,,,
2013,199,7/18/13 16:00,26.040,0.480,1.610,5.107,5.03,282.80,13.29,0,24.68,22.72,9.05,959,271.40,85.7445,0.392,0.245,,,
2013,199,7/18/13 17:00,23.830,0.561,1.656,2.731,6.36,295.70,13.60,0,24.26,22.88,10.55,1001,325.10,85.7425,0.345,0.206,,,
2013,199,7/18/13 18:00,23.020,0.574,1.608,1.067,5.07,297.40,14.02,0,23.77,22.85,9.12,1066,311.80,85.7397,0.267,0.155,,,
2013,199,7/18/13 19:00,20.920,0.682,1.683,0.305,6.38,317.00,15.13,0,23.35,22.74,9.58,1084,296.80,85.8500,0.215,0.122,,,
2013,199,7/18/13 20:00,19.100,0.806,1.781,0.010,7.09,326.70,11.99,2.286,22.96,22.59,11.53,1193,333.80,85.9622,0.044,0.037,,,
2013,199,7/18/13 21:00,18.770,0.795,1.722,0.000,8.31,318.30,12.30,0.508,22.57,22.42,12.42,1258,313.20,85.9280,0.047,0.040,,,
2013,199,7/18/13 22:00,18.460,0.809,1.717,0.000,5.58,314.30,20.52,0,22.21,22.22,11.00,1260,324.50,85.9523,0.039,0.032,,,
2013,199,7/18/13 23:00,18.400,0.828,1.752,0.000,4.00,323.00,17.73,0.254,21.91,22.01,7.40,1332,333.00,86.1375,0.032,0.024,,,
2013,200,7/19/13 0:00,18.560,0.833,1.780,0.000,4.16,335.70,20.38,0,21.67,21.82,6.65,1399,333.00,86.0966,0.031,0.024,,,
2013,200,7/19/13 1:00,16.940,0.895,1.724,0.000,4.21,3.30,24.96,1.524,21.39,21.64,7.40,18,342.40,86.0226,0.018,0.014,4.78,4.05,0
2013,200,7/19/13 2:00,15.960,0.953,1.727,0.000,2.47,271.70,45.39,0.254,20.88,21.42,7.85,69,61.75,86.0299,0.006,0.004,,,
2013,200,7/19/13 3:00,15.770,0.966,1.729,0.000,2.23,277.90,12.01,0.254,20.61,21.14,4.18,130,260.00,86.0430,0.004,0.002,,,
2013,200,7/19/13 4:00,15.970,0.966,1.752,0.000,1.84,304.90,16.58,0,20.34,20.88,3.58,212,282.50,85.9913,0.003,0.001,,,
2013,200,7/19/13 5:00,15.760,0.972,1.739,0.075,2.09,315.00,15.70,0,20.15,20.65,3.43,269,313.50,86.0095,0.003,0.002,,,
2013,200,7/19/13 6:00,16.330,0.976,1.810,1.598,1.41,318.20,17.78,0,19.89,20.44,2.98,307,285.80,85.9981,0.019,0.017,,,
2013,200,7/19/13 7:00,16.930,0.978,1.885,3.176,0.13,160.50,12.73,0,19.81,20.26,1.18,413,261.30,86.0701,0.036,0.036,,,
2013,200,7/19/13 8:00,18.040,0.952,1.968,9.000,0.83,303.40,17.85,0,19.88,20.13,2.53,474,335.30,86.1106,0.109,0.107,,,
2013,200,7/19/13 9:00,21.010,0.745,1.849,11.130,0.72,17.37,15.11,0,20.09,20.07,2.30,524,26.23,86.1461,0.163,0.152,,,
2013,200,7/19/13 10:00,22.920,0.637,1.779,23.210,2.84,71.46,20.81,0,20.34,20.09,5.38,581,62.16,86.1779,0.386,0.328,,,
2013,200,7/19/13 11:00,23.230,0.611,1.739,32.070,3.77,43.48,14.31,0,20.66,20.17,6.28,647,53.69,86.2054,0.515,0.436,,,
2013,200,7/19/13 12:00,22.620,0.726,1.992,18.070,3.64,64.57,14.24,0,20.99,20.30,6.88,660,62.30,86.1845,0.320,0.267,,,
2013,200,7/19/13 13:00,23.710,0.717,2.099,38.290,3.14,80.20,15.57,0,21.17,20.45,5.23,774,74.06,86.1545,0.529,0.480,,,
2013,200,7/19/13 14:00,24.830,0.641,2.011,50.300,3.97,74.86,16.69,0,21.65,20.59,6.58,791,55.22,86.0934,0.705,0.627,,,
2013,200,7/19/13 15:00,25.000,0.570,1.807,41.960,4.21,81.60,17.08,0,22.21,20.83,6.80,883,97.60,86.0252,0.658,0.559,,,
2013,200,7/19/13 16:00,24.410,0.566,1.731,36.790,3.66,84.50,16.31,0,22.52,21.11,6.05,907,79.98,85.9949,0.576,0.487,,,
2013,200,7/19/13 17:00,24.520,0.543,1.672,27.020,2.91,90.40,16.15,0,22.65,21.32,4.70,981,59.44,85.9712,0.450,0.372,,,
2013,200,7/19/13 18:00,24.330,0.529,1.610,15.840,2.73,96.30,14.97,0,22.64,21.48,5.38,1071,86.10,85.9208,0.320,0.244,,,
2013,200,7/19/13 19:00,22.000,0.631,1.666,3.062,2.53,106.10,12.46,0,22.46,21.57,4.78,1085,102.10,85.9601,0.065,0.046,,,
2013,200,7/19/13 20:00,19.970,0.734,1.712,0.177,0.29,122.60,10.97,0,22.15,21.58,2.00,1141,118.10,85.9849,-0.021,-0.027,,,
2013,200,7/19/13 21:00,18.810,0.809,1.755,0.000,0.33,153.10,10.30,0,21.81,21.50,1.48,1235,173.50,85.9325,-0.023,-0.028,,,
2013,200,7/19/13 22:00,17.420,0.865,1.720,0.000,0.25,57.10,5.38,0,21.50,21.38,1.33,1260,50.41,85.9145,-0.026,-0.030,,,
2013,200,7/19/13 23:00,16.440,0.897,1.677,0.000,0.37,56.56,8.10,0,21.19,21.24,1.85,1380,96.00,85.8822,-0.024,-0.028,,,
2013,201,7/20/13 0:00,15.990,0.902,1.639,0.000,1.46,90.90,8.74,0,20.88,21.07,2.83,1401,91.10,85.8649,-0.008,-0.016,,,
2013,201,7/20/13 1:00,15.370,0.923,1.611,0.000,0.12,99.10,4.46,0,20.61,20.90,1.63,11,89.00,85.8720,-0.030,-0.032,6.51,5.42,0
2013,201,7/20/13 2:00,14.730,0.934,1.565,0.000,0.24,44.39,8.06,0,20.34,20.73,1.40,119,12.62,85.8217,-0.028,-0.030,,,
2013,201,7/20/13 3:00,13.980,0.948,1.512,0.000,0.36,10.19,7.17,0,20.08,20.56,1.63,136,6.55,85.7779,-0.025,-0.028,,,
2013,201,7/20/13 4:00,13.580,0.949,1.474,0.000,0.61,340.30,12.60,0,19.83,20.38,1.40,222,343.60,85.7475,-0.021,-0.026,,,
2013,201,7/20/13 5:00,12.960,0.957,1.428,0.172,1.09,331.30,12.86,0,19.58,20.20,2.45,285,339.00,85.7137,-0.015,-0.020,,,
2013,201,7/20/13 6:00,14.410,0.925,1.518,5.326,0.25,344.00,10.59,0,19.35,20.02,1.40,337,347.90,85.6868,0.024,0.023,,,
2013,201,7/20/13 7:00,17.330,0.831,1.642,15.250,0.28,71.19,7.77,0,19.26,19.84,2.00,394,68.16,85.6669,0.147,0.144,,,
2013,201,7/20/13 8:00,20.020,0.754,1.764,25.730,0.31,80.90,14.81,0,19.46,19.72,2.00,438,58.83,85.6754,0.287,0.282,,,
2013,201,7/20/13 9:00,22.230,0.682,1.826,35.760,0.54,42.83,23.70,0,20.01,19.71,1.93,508,14.96,85.6575,0.433,0.423,,,
2013,201,7/20/13 10:00,24.500,0.611,1.879,44.560,1.01,61.91,35.36,0,20.88,19.87,3.13,585,64.28,85.6295,0.581,0.556,,,
2013,201,7/20/13 11:00,26.390,0.524,1.797,51.290,1.93,89.90,22.95,0,21.87,20.20,4.85,626,111.60,85.5922,0.730,0.672,,,
2013,201,7/20/13 12:00,28.050,0.455,1.724,53.350,2.88,97.10,23.01,0,22.77,20.63,4.78,693,87.10,85.5522,0.838,0.739,,,
2013,201,7/20/13 13:00,29.570,0.389,1.607,58.370,3.61,92.10,19.69,0,23.39,21.09,6.43,774,96.10,85.5078,0.979,0.840,,,
2013,201,7/20/13 14:00,29.590,0.355,1.472,31.820,3.02,100.00,21.03,0,23.84,21.51,5.90,801,120.00,85.4895,0.667,0.540,,,
2013,201,7/20/13 15:00,28.170,0.399,1.523,7.410,1.57,66.65,13.15,0,23.85,21.87,7.25,898,262.40,85.4724,0.244,0.179,,,
2013,201,7/20/13 16:00,28.760,0.343,1.360,22.830,2.05,131.20,35.34,0,23.60,22.07,7.18,902,277.10,85.4280,0.477,0.386,,,
2013,201,7/20/13 17:00,28.190,0.444,1.692,13.520,2.58,54.63,16.64,0,23.52,22.14,11.75,1019,354.40,85.4074,0.373,0.279,,,
2013,201,7/20/13 18:00,22.250,0.494,1.327,15.690,9.14,29.64,17.69,0,23.31,22.21,15.28,1033,10.09,85.5972,0.549,0.356,,,
2013,201,7/20/13 19:00,21.080,0.521,1.299,6.162,5.05,87.50,14.64,0,22.72,22.19,8.60,1083,62.06,85.4495,0.295,0.177,,,
2013,201,7/20/13 20:00,19.280,0.607,1.353,0.383,4.15,151.80,13.08,0,22.23,22.05,8.60,1152,159.00,85.5816,0.067,0.045,,,
2013,201,7/20/13 21:00,17.510,0.738,1.475,0.000,1.53,208.50,18.17,0,21.83,21.87,3.13,1243,197.80,85.6561,0.011,-0.004,,,
2013,201,7/20/13 22:00,16.680,0.828,1.571,0.000,0.49,160.00,9.18,0,21.50,21.67,2.08,1260,232.00,85.7219,-0.019,-0.025,,,
2013,201,7/20/13 23:00,15.690,0.882,1.571,0.000,0.38,52.17,9.21,0,21.18,21.48,1.70,1366,53.83,85.6684,-0.023,-0.027,,,
2013,202,7/21/13 0:00,14.590,0.922,1.530,0.000,0.33,45.93,6.83,0,20.87,21.28,1.55,1383,47.31,85.5984,-0.025,-0.029,,,
2013,202,7/21/13 1:00,14.030,0.973,1.559,0.000,0.81,83.50,8.08,0,20.53,21.08,2.23,2,85.40,85.5042,-0.020,-0.024,5.58,4.99,0
